record_flag,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R
False,1200309.875444298,0.0,0.0,0.536319673061,0.313940256834,0.500463545322,0.499508947134,0.209966376424,0.0107652191073,0.69063103199,0.58860874176,0.0,0.0,2.59110311163e-05,1.08094991447e-05,0.0,0.214015603065,0.108547061682,0.369950115681,0.0,0.0547891296446,0.0,0.0,0.0,0.0108368070796,0.0,0.0,0.0278034117073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127121061087,0.00239367340691,0.0,0.0,0.0,0.0,0.289613544941,0.0262571759522,0.00121134298388,0.00248664198443,0.00265229959041,0.0,0.0
True,1200343.371444298,0.0,0.0,0.529585838318,0.389759808779,0.501785218716,0.500799119473,0.212120980024,0.00843230541795,0.65376085043,0.655826210976,0.0,0.0,1.08226950033e-05,3.95850511268e-05,0.0,0.193640008569,0.0939513370395,0.363330572844,0.0,0.0447567626834,0.0,0.0,0.0,0.0165305305272,0.0,0.0,0.0441557280719,0.00410762941465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138770744205,0.0108717065305,0.0,0.0,0.0,0.0,0.284288227558,0.0474194847047,0.0136541826651,0.000930438167416,0.000540292239748,0.0,0.0
True,1200376.8354442979,0.0,0.0,0.545157074928,0.322918474674,0.49964132905,0.498791128397,0.215706974268,0.00428487127647,0.638116300106,0.605238974094,0.0,0.0,1.39767498695e-05,2.35897514358e-05,0.0,0.195311889052,0.0839530825615,0.374934732914,0.0,0.0372412726283,0.0,0.0,0.0,0.0219519939274,0.0,0.0,0.0653269067407,0.0019728266634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133118972182,0.00401452369988,0.0,0.0,0.0,0.0103179421276,0.283621132374,0.0505817234516,0.00937236659229,4.87558318127e-05,0.00566908949986,0.0,0.0
True,1200410.300444298,0.0,0.0,0.45483520627,0.282400876284,0.500543296337,0.499592214823,0.218882262707,0.00149869255256,0.575217604637,0.594551026821,0.0,0.0,1.79134731297e-05,1.98910292966e-05,0.0,0.225740551949,0.091824196279,0.380905508995,0.0,0.0354913286865,0.0,0.0,0.0,0.0269054844975,0.0,0.0,0.0995860919356,0.0091094551608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120264880359,0.000210274054552,0.0,0.0,0.0,0.00385462050326,0.29916754365,0.039357226342,0.00563570624217,0.0,0.0152674075216,0.0,0.0
True,1200443.7644442979,0.0,0.0,0.415652483702,0.243664503098,0.501620650291,0.500808537006,0.223907291889,0.00036497367546,0.575577199459,0.592935085297,0.0,0.00376618327573,3.55845477316e-05,1.10356313598e-05,0.0,0.243349894881,0.0893649756908,0.385736972094,0.0,0.0364135690033,0.0,0.0,0.0,0.0300410501659,0.0,0.0,0.136365562677,0.0186824277043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115469552577,0.0,0.0,0.0,0.0,0.000201905801077,0.319274812937,0.0302850194275,0.00575372343883,0.0,0.0120735000819,0.0,0.0
True,1201481.0405210783,0.0,0.0,0.389272212982,0.237119153142,0.595166444778,0.593472242355,0.118024758995,0.102644152939,0.538641870022,0.603356957436,0.0,0.0,2.85527221422e-05,2.15136878978e-05,0.0,0.241988807917,0.119019575417,0.365197658539,0.0,0.0835265517235,0.00316001474857,0.0,9.37163531489e-06,0.0,0.0,0.0,0.00256396806799,0.0,0.0,0.0,0.0,0.0,0.0732277557254,0.113374099135,0.0269835386425,0.16334426403,0.0,0.00156322843395,0.0,0.0,3.79556804546e-05,0.338568091393,0.0,0.0,0.0,0.0696393176913,0.0,0.0
True,1201514.5045210782,0.0,0.0,0.433395415545,0.356676369905,0.595614552498,0.593830347061,0.118560165167,0.103125602007,0.549700021744,0.689511835575,0.0,0.0,0.0,8.73704848345e-05,0.0,0.188179835677,0.124191373587,0.355986088514,0.0,0.0844104364514,0.00884247757494,0.0,0.0,0.0,0.0,0.0,0.0303304996341,0.00838515534997,0.0,0.0,0.0,0.0,0.0169289633632,0.0548831894994,0.00604197010398,0.161364912987,0.0,7.73098363425e-05,0.0,0.0,0.0,0.3085744977,0.00346288899891,0.0,0.0,0.0486791394651,0.0,0.0
True,1201547.9695210783,0.0,0.0,0.45128339529,0.381077587605,0.595495343208,0.593908250332,0.127869471908,0.0929771959782,0.613635003567,0.686839520931,0.0,0.0,3.07821683236e-05,1.10504761324e-05,0.0,0.137146234512,0.122169867158,0.337944626808,0.0,0.0826628133655,0.0099185295403,0.0,0.0,0.0,0.0,0.0,0.0716479644179,0.0293937027454,0.0,0.0,0.0,0.0,0.000806123018265,0.0107663953677,0.000284276233288,0.161475777626,0.00725160725415,0.0,0.0,0.0,0.0,0.286758959293,0.0197783745825,0.0,0.000385096529499,0.0351662114263,0.0,0.0
True,1201581.4335210782,0.0,0.0,0.419418275356,0.345678657293,0.593584597111,0.59197884798,0.131360650063,0.088875092566,0.558608710766,0.641816139221,0.0,0.0,1.67826401594e-05,1.53221299115e-05,0.0,0.132931664586,0.0900075137615,0.304821282625,0.0,0.0714838504791,0.0027645113878,0.00050256511895,0.00221283570863,0.0,0.0,0.0,0.0222782995552,0.00990341417491,0.0,0.0,0.0,0.0,0.0141125069931,0.0501914843917,0.0191705301404,0.149144813418,0.00271138432436,0.0,0.0,0.0,0.00199557747692,0.303029924631,0.00883459951729,0.0,0.000144107019878,0.0613771378994,0.0,0.0
True,1201614.8985210783,0.0,0.0,0.391549736261,0.31379583478,0.586893856525,0.585304498672,0.129099816084,0.0921910330653,0.562827348709,0.647018015385,0.0,0.0,5.01118047396e-05,2.98501236102e-05,0.0,0.147121056914,0.0702857300639,0.33034697175,0.0,0.0601139478385,0.000136973016197,0.000188064659596,0.00082800356904,0.0,0.0,0.0,0.0011210773373,0.000508942874148,0.0,0.0,0.0,0.0,0.0114571396261,0.0960862636566,0.0213836543262,0.149121418595,0.000142053046147,0.0,0.0,0.0,0.00074672017945,0.320463806391,0.00106209772639,0.0,7.55152359488e-06,0.0737057998776,0.0,0.0
True,1201648.3625210782,0.0,0.0,0.420198470354,0.305435955524,0.584710597992,0.583075344563,0.127060353756,0.0936081111431,0.57587325573,0.655038774014,0.0,0.0,0.0,1.91144335986e-05,0.0,0.155555143952,0.0941764116287,0.363100647926,0.0,0.0462773069739,0.0,9.8549953691e-06,4.33883833466e-05,0.0,0.00564916199073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246764328331,0.142645657063,0.0323155224323,0.146366536617,0.0,0.00118348572869,0.0,0.0,0.000279770611087,0.331017106771,3.67752363672e-05,0.0,0.0,0.0808720961213,0.0,0.0
True,1201681.8275210783,0.0,0.0,0.459866672754,0.29256683588,0.580503463745,0.578995168209,0.136845201254,0.0847615376115,0.638800442219,0.677424430847,0.0,0.0,6.67919011903e-05,3.93498994526e-05,0.0,0.141833230853,0.107556298375,0.380771189928,0.0,0.0404920242727,0.00669478811324,0.0,0.0,0.0,0.00211291597225,0.0,0.00238785031252,0.0,0.0,0.0,0.0,0.0,0.00833442248404,0.147485792637,0.0196334198117,0.14624992013,0.0,0.000442863587523,0.0,0.0,9.00503291632e-05,0.315427929163,0.0,0.0,0.00506815174595,0.0688816979527,0.0,0.0
True,1201715.2915210782,0.0,0.0,0.340350836515,0.340756058693,0.577038168907,0.575507223606,0.148428499699,0.0721837952733,0.599396407604,0.722152650356,0.0,0.0,2.44259936153e-05,4.12459521613e-05,0.0,0.124724037945,0.0984003394842,0.362473219633,0.0,0.044035512954,0.00776746822521,0.0,0.0,0.0,0.000110707529529,0.0,0.000893479562365,0.0,0.0,0.0,0.0,0.0,0.000429550447734,0.141704276204,0.00403772015125,0.148276209831,0.0,2.3206906917e-05,0.0,0.0,4.7188359531e-06,0.288884073496,0.0,0.0,0.0152238672599,0.0629428625107,0.0,0.0
True,1201748.7565210783,0.0,0.0,0.383816897869,0.354885548353,0.572487354279,0.571200370789,0.156492814422,0.064928598702,0.637010395527,0.681008994579,0.0,0.0,7.78589965194e-05,1.48907110997e-05,0.0,0.0985773354769,0.116455003619,0.385107338428,0.0,0.0504505075514,0.00278948410414,0.0,0.0,0.0,0.0,0.0,4.68192592962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.137405321002,0.000184433083632,0.146243229508,0.0,0.0,0.0,0.0,0.0,0.273370414972,0.0,0.0,0.0114064365625,0.0590901300311,0.0,0.0
True,1201782.2205210782,0.0,0.0,0.501779079437,0.391677677631,0.569700241089,0.568430960178,0.165233120322,0.0562017448246,0.697588145733,0.705834031105,0.0,0.0,4.40645890194e-05,4.29271385656e-05,0.0,0.065051831305,0.139019757509,0.411842435598,0.0,0.0542185716331,0.000361109618098,0.0,0.0,0.00394089380279,0.0,0.0052136760205,0.00155380659271,0.0,0.0,0.0123886922374,0.0,0.000733118213248,0.0,0.115794502199,0.0,0.146015688777,0.000931398128159,0.0,0.0,0.0,0.0,0.24675501883,0.00672249728814,0.0,0.0120512517169,0.0401877164841,0.0,0.0
True,1201815.6855210783,0.0,0.0,0.487098544836,0.38097178936,0.565159142017,0.563945949078,0.169132381678,0.0516911894083,0.679773509502,0.679549634457,0.0,0.0,2.9735492717e-06,1.3099393982e-05,0.0,0.0558700636029,0.124964974821,0.401668727398,0.0,0.0547520592809,1.35173104354e-05,0.0,0.0,0.00147436500993,0.0,0.00195017945953,0.000581429398153,0.0,0.0,0.00462479982525,0.0,0.000274338584859,0.0059114806354,0.131153807044,0.00275765778497,0.139173775911,0.000348534667864,0.0,0.0,0.0,0.0,0.249361276627,0.00251384219155,0.0,0.014706697315,0.055947303772,0.0,0.0
True,1201849.1815210783,0.0,0.0,0.366303294897,0.328460067511,0.562199532986,0.560929000378,0.168148294091,0.0529936999083,0.648234844208,0.650850772858,0.0,0.0,9.2986101663e-06,6.35054675513e-06,0.0,0.0554631277919,0.097679272294,0.355339229107,0.0,0.0511918440461,0.0,0.0,0.0,7.72552593844e-05,0.0,0.000102182755654,3.04679015244e-05,0.0,0.0,0.000242203066591,0.0,1.43759207276e-05,0.0429603904486,0.189734429121,0.0227032154799,0.137603715062,1.82639287232e-05,0.0,0.0,0.0,0.0,0.260481834412,0.00013170739112,0.0,0.00516988756135,0.0754063203931,0.0,0.0
True,1201882.6775210781,0.0,0.0,0.443057328463,0.312382996082,0.560519933701,0.559302687645,0.167675033212,0.0533713661134,0.623274803162,0.620052754879,0.0,0.0,4.16269831476e-05,1.24115531435e-05,0.0,0.0456931404769,0.0869983509183,0.31125420332,0.0,0.0454795211554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193655770272,0.0,0.0,0.0738574713469,0.246811836958,0.019019106403,0.142672628164,0.0,0.0,0.0,0.0,0.0,0.262280464172,0.0,0.0,0.000535360653885,0.0758647918701,0.0,0.0
True,1201916.2055210783,0.0,0.0,0.42964759469,0.322710931301,0.558018743992,0.556800961494,0.172626614571,0.0481518208981,0.6052287817,0.581938862801,0.0,0.0,1.43505885717e-05,9.11522965907e-06,0.0,0.0606742464006,0.0760704055429,0.293531477451,0.0,0.0324847735465,0.0,0.0,0.00237527186982,0.0,0.0,0.0,0.0,0.0,0.0,0.00072463840479,0.0,0.0,0.124046094716,0.327986598015,0.0203428771347,0.14840388298,0.0,0.0,0.0,0.00614574039355,0.0,0.278959542513,0.0,0.0,1.67137659446e-05,0.0875613391399,0.0,0.0
