record_flag,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R
False,1068570.0873806211,0.0,0.0,0.511856496334,0.351081907749,0.324465066195,0.324423372746,0.438522279263,0.0,0.351695030928,0.398031741381,0.0,0.217768266797,2.76690225292e-05,9.52404934651e-06,0.0,0.0,0.130793809891,0.394960492849,0.118437223136,0.105319850147,0.0,0.0,0.0,0.0458835214376,0.0718452557921,0.0,0.0,0.0,0.196781679988,0.237586826086,0.00327965058386,0.0,0.0564924962819,0.123321093619,0.0,0.201702669263,0.0,0.0,0.00120769999921,0.0,0.0,0.0889327451587,0.00989331584424,0.0,0.146229237318,0.00624033203349,0.0,0.0
False,1068603.551380621,0.0,0.0,0.596961736679,0.398004889488,0.3301897645,0.330164939165,0.442736119032,0.0,0.397535949945,0.433598726988,0.0,0.222037047148,2.30037985602e-05,4.21047225245e-05,0.0,0.0,0.164034321904,0.438220202923,0.106965012848,0.105613201857,0.0,0.0,0.0,0.0424000360072,0.083416596055,0.0,0.0,0.0,0.203454419971,0.25618237257,0.000158002076205,0.0,0.0197281204164,0.0870951488614,0.0,0.207298099995,0.0,0.0,0.00788864865899,0.0,0.0,0.059490788728,0.0100772418082,0.0,0.151879519224,0.00219964212738,0.0,0.0
False,1068637.0163806211,0.0,0.0,0.551097631454,0.416600763798,0.328289330006,0.328256428242,0.45138168335,0.0,0.350650966167,0.446235895157,0.0,0.231216326356,1.70680723386e-05,1.2109938325e-05,0.0,0.0,0.191842705011,0.473576307297,0.100146993995,0.100123628974,0.0,0.0,0.0,0.0385597795248,0.0683658048511,0.0,0.0,0.0,0.2145794034,0.266702920198,0.0,0.0,0.00308806798421,0.0379322580993,0.0,0.19912096858,0.00819224864244,0.0,0.0121184233576,0.0,0.0,0.0366756469011,0.0206110142171,0.0,0.167680263519,0.0130750695243,0.0,0.0
False,1068670.480380621,0.0,0.0,0.472485750914,0.392400920391,0.329796999693,0.329822331667,0.454579383135,0.0,0.379424661398,0.486407279968,0.0,0.234147235751,9.26702523429e-06,2.63822348643e-05,0.0,0.0,0.203273266554,0.490321457386,0.0863168388605,0.0965750515461,0.0,0.0,0.0,0.0315013490617,0.0599009469151,0.0,0.0,0.0,0.217404767871,0.261487901211,0.0,0.0,0.00894080474973,0.0077907894738,0.0,0.190524950624,0.0030623904895,0.0,0.00362702691928,0.0,0.0,0.0402175560594,0.0279866755009,0.0,0.194782108068,0.0329667851329,0.0,0.0
False,1068703.977380621,0.0,0.0,0.557506084442,0.367703676224,0.339900255203,0.340029597282,0.454239159822,0.0,0.415617406368,0.486604452133,0.0,0.234137132764,2.10524958675e-05,9.21384616959e-06,0.0,0.0,0.222702026367,0.470662176609,0.0882898643613,0.0917976051569,0.0,0.0,0.0,0.0218405202031,0.0577478855848,0.0,0.0,0.0,0.213559612632,0.266805976629,0.0,0.0,0.00644856086001,0.000595600286033,0.0,0.18146173656,0.000160433526617,0.0,0.000182362564374,0.0,0.0,0.0411618538201,0.033832538873,0.0,0.213184252381,0.0136560173705,0.0,0.0
False,1068737.473380621,0.0,0.0,0.602771759033,0.283267527819,0.345497429371,0.345620989799,0.453962028027,0.0,0.449926257133,0.529873073101,0.0,0.233957275748,0.0,1.92856095964e-05,0.0,0.0,0.228050202131,0.448784172535,0.076986707747,0.0852093473077,0.0,0.0,0.0,0.00545483827591,0.0686008408666,0.0,0.0,0.0,0.196316793561,0.262077957392,0.0,0.0,0.00843105372041,0.0243679247797,0.0,0.175442501903,0.0,0.0,0.0,0.0,0.0,0.0605744309723,0.0361612401903,0.0,0.230364993215,0.00164980301633,0.0,0.0
False,1068771.033380621,0.0,0.0,0.516068577766,0.267347544432,0.3450294137,0.345098018646,0.45310869813,0.0,0.394684880972,0.542911708355,0.0,0.233685523272,9.40280006034e-06,2.02577302844e-05,0.0,0.0,0.226252064109,0.419432997704,0.0563885234296,0.0842450410128,0.0,0.0,0.0,0.000264350645011,0.0618300884962,0.0,0.0,0.0,0.188080310822,0.247640773654,0.0,0.0,0.00384126161225,0.0435033887625,0.0,0.1777792871,0.0,0.0,0.000144125559018,0.0,0.0,0.0763616785407,0.0347756296396,0.0,0.238213285804,5.791231888e-05,0.0,0.0
False,1068804.592380621,0.0,0.0,0.469818711281,0.272040605545,0.347107261419,0.347224593163,0.452085703611,0.0,0.363641709089,0.508482158184,0.0,0.232276707888,7.35909952709e-06,2.31829217228e-05,0.0,0.0,0.236358836293,0.42569950223,0.0470728725195,0.0806051790714,0.0,0.0,0.0,0.0,0.0602508708835,0.0,0.0,0.0,0.179891645908,0.228403359652,0.0,0.0,0.0174188539386,0.0794129222631,0.0,0.17113737762,0.0,0.0,5.39333559573e-05,0.0,0.0,0.0774202346802,0.0195075180382,0.0,0.221989378333,0.00146949884947,0.0,0.0
False,1068838.152380621,0.0,0.0,0.437929093838,0.331498086452,0.343510150909,0.34352722764,0.448081552982,0.0,0.393060415983,0.529355108738,0.0,0.228079631925,0.0,4.85591990582e-05,0.0,0.0,0.250467628241,0.445367753506,0.0434055104852,0.073415376246,0.0,0.0,0.0,0.0,0.063040651381,0.0,0.0,0.0,0.187465503812,0.209942474961,0.0,0.0,0.045089058578,0.121348015964,0.0,0.172957628965,0.0,0.0,2.82622727354e-06,0.0,0.0,0.0829382762313,0.00848940294236,0.0,0.208745360374,0.00926349591464,0.0,0.0
False,1068871.7123806211,0.0,0.0,0.461651951075,0.362838923931,0.342026531696,0.342102259398,0.449620693922,0.0,0.407082557678,0.549895823002,0.0,0.229701474309,2.25738622248e-05,3.51981689164e-05,0.0,0.0,0.262201726437,0.447158396244,0.0608143247664,0.0710529834032,0.0,0.0,0.0,0.00188355054706,0.0560634955764,0.0,0.0,0.0,0.202964261174,0.203402578831,0.0,0.0,0.0543374866247,0.144156977534,0.0,0.184580937028,0.00225185509771,0.0,0.00246669142507,0.0,0.0,0.081939637661,0.00181164522655,0.0,0.193013980985,0.00657211150974,0.0,0.0
