record_flag,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R
False,1516364.2560677489,0.0,0.0,0.116644062102,0.166654288769,0.947789430618,0.941439032555,0.0,0.426179200411,0.447791337967,0.638166844845,0.217016384006,0.0,3.17973604069e-06,2.58436557488e-05,0.164166808128,0.0,0.00033334858017,0.0,0.135183408856,0.0836471095681,0.0232580322772,0.0,0.0,0.0,0.0129594439641,0.0,0.0,0.0,0.006778285373,0.00483308034018,0.0,0.0,4.62194147985e-05,0.0252321008593,0.0418732389808,0.0192363038659,0.0,0.0,0.0,0.0139013491571,0.0,0.383995503187,0.840676426888,0.0,0.0568458586931,0.048922020942,0.0,0.0
False,1516397.7200677488,0.0,0.0,0.0475061833858,0.21270480752,0.9519546628,0.945330440998,0.0,0.43096742034,0.371973574162,0.670593380928,0.222143411636,0.0,7.3461901593e-06,0.000110932982352,0.157092183828,0.0,0.000124742495245,0.0,0.166687309742,0.0993622019887,0.0357989408076,0.0,0.0,0.0,0.00354235782288,0.0,0.0,0.0,0.00139765976928,0.000524252653122,0.0,0.0,0.0,0.0199338234961,0.0101612759754,0.0490479357541,0.0,0.0,0.0,0.000709293643013,0.0,0.340299457312,0.792930960655,0.0,0.0614751838148,0.0599582828581,0.0,0.0
False,1516431.185067749,0.0,0.0,0.0409271679819,0.222688049078,0.961474478245,0.954872727394,0.0,0.437518537045,0.41669729352,0.681937217712,0.228868499398,0.0,1.98460620595e-05,3.5703607864e-05,0.149396643043,0.0,6.53678080198e-06,0.0,0.12922051549,0.119038671255,0.0513246692717,0.0,0.0,0.0,0.0136156491935,0.0,0.0,0.0,6.52117669233e-05,0.000115359289339,0.0,0.0,0.0,0.00524231977761,0.000488505815156,0.0707282721996,0.0,0.0,0.0,0.0,0.0,0.324679940939,0.768107056618,0.0,0.0898121148348,0.0620837323368,0.0,0.0
False,1516464.681067749,0.0,0.0,0.103301249444,0.240289360285,0.969895720482,0.963332653046,0.0,0.427388012409,0.40373134613,0.720195233822,0.21817278862,0.0,0.0,7.96139065642e-05,0.0877622142434,0.0,0.000359998986823,0.0,0.138540431857,0.129775896668,0.0655057802796,0.0,0.0,0.0,0.016853576526,0.0,0.0,0.0102457776666,0.00520700123161,6.04508068136e-06,0.0,0.0,0.0,0.000257057428826,0.0,0.0944679230452,0.0,0.0,0.0,0.0,0.0,0.317266225815,0.754626333714,0.0,0.0883583799005,0.0512652657926,0.0,0.0
False,1516531.7370677488,0.0,0.0,0.354559630156,0.233456492424,0.972722828388,0.967424333096,0.0,0.350464552641,0.609530746937,0.682051897049,0.141318067908,0.0,1.72651914987e-09,1.82527182915e-05,0.0181153677404,0.0,0.000141774697113,0.0255931578577,0.135438546538,0.129527196288,0.0720420479774,0.0,0.0,0.0,0.0338426791131,0.0,0.0,0.01636541076,0.028908116743,0.0,0.0,0.0,0.0,0.0,0.0,0.0984168574214,0.00630087172613,0.0,0.0,0.0,0.0,0.341147631407,0.770359218121,0.0,0.0879833251238,0.0363988913596,0.0,0.0
False,1516565.2970677488,0.0,0.0,0.23393073678,0.268768578768,0.968288838863,0.963345110416,0.0,0.31693226099,0.500472903252,0.789705038071,0.107077255845,0.0,1.81802297448e-05,0.000104663180537,0.0145474243909,0.0,7.05937782186e-06,0.00947944074869,0.1261895895,0.132652327418,0.0790702775121,0.0,0.0,0.0,0.055318582803,0.0,0.0,0.0346282236278,0.0550289265811,0.0,0.0,0.0,0.0,0.0,0.0,0.0803756117821,0.0114248385653,0.0,0.0,0.0,0.0,0.417076736689,0.806280434132,0.0,0.109895318747,0.0340797714889,0.0,0.0
False,1516598.8560677487,0.0,0.0,0.204820647836,0.303456902504,0.966990053654,0.961567342281,0.0,0.351000785828,0.400454908609,0.796112835407,0.14175157249,0.0,9.52679670263e-07,6.3886087446e-05,0.037628505379,0.0,0.0,0.000495470769238,0.141391322017,0.141538515687,0.0895757302642,0.0,0.0,0.0,0.0807334631681,0.0,0.0,0.0564771816134,0.0799599736929,0.00185896828771,0.0,0.0,0.0,0.0,0.0,0.0499576181173,0.0195543579757,0.0,0.0,0.0,0.0,0.495069116354,0.860086560249,0.0,0.122114904225,0.0175888799131,0.0,0.0
False,1516632.4160677488,0.0,0.0,0.2426828444,0.324311733246,0.958889007568,0.953470528126,0.0,0.358841776848,0.516836822033,0.830330967903,0.149222627282,0.0,6.19946440565e-05,8.11708232504e-05,0.0357133075595,0.0,0.0,0.0,0.136862367392,0.15990023315,0.100811682642,0.0,0.0,0.0,0.102137692273,0.0,0.0,0.0715353414416,0.0958858057857,0.000695608498063,0.0,0.0,0.0,0.0,0.0,0.0117036728188,0.0214638318866,0.0,0.0,0.0,0.0,0.565484941006,0.925305843353,0.0,0.121696792543,0.00343187595718,0.0,0.0
False,1516665.9760677489,0.0,0.0,0.187570795417,0.206380173564,0.954281628132,0.948930025101,0.0,0.362172007561,0.546617090702,0.626579225063,0.154046744108,0.0,5.88488865105e-06,7.36624424462e-05,0.0611929185688,0.0,0.0,0.0,0.117599740624,0.183242574334,0.110988534987,0.0,0.0,0.0,0.12208943069,0.0,0.0,0.0803575888276,0.110160082579,3.64509323845e-05,0.0,0.0,0.0,0.0,0.0,0.000558854953852,0.00601850030944,0.0,0.0,0.0,0.0,0.573083817959,0.982670128345,0.0,0.148517519236,0.000154565321282,0.0,0.0
False,1516699.536067749,0.0,0.0,0.154733300209,0.2325219661,0.949454009533,0.943871319294,0.0,0.366958886385,0.491851627827,0.650792181492,0.158243253827,0.0,6.93773517924e-06,0.000106762250653,0.0192392151803,0.0,0.0,0.0206218939275,0.118304982781,0.201472043991,0.115687936544,0.0,0.0,0.0,0.126467823982,0.0,0.0,0.0896642357111,0.123899877071,0.00536892004311,0.0,0.00338811939582,0.0,0.0,0.0,0.0,0.0106916278601,0.0,0.0,0.0,0.0,0.558757245541,0.998818099499,0.0,0.13178281486,0.0,0.0,0.0
