record_flag,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R
UNDECIDEABLE,2358135.9447828713,0.0,0.0,0.345471590757,0.221944093704,0.585834205151,0.587776958942,0.514832139015,0.0,0.331486016512,0.687300622463,0.0,0.312392771244,4.35881065641e-06,3.78467666451e-05,0.0,0.000585341767874,0.0,0.269279628992,0.0570385828614,0.0,0.0,0.0172625854611,0.0226191394031,0.0,0.00143802305683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413666784763,0.534354031086,0.0951794907451,0.257704675198,0.0,0.000806847063359,0.0,0.0432840548456,0.0,0.254845917225,0.0,0.0,0.0382615141571,0.0913942754269,0.0,0.0
UNDECIDEABLE,2358169.472782871,0.0,0.0,0.305056035519,0.18654538691,0.584537446499,0.586501598358,0.52077704668,0.0,0.345987677574,0.699557483196,0.0,0.317803382874,2.28411366265e-07,7.77975801611e-05,0.0,0.0,0.0,0.271072596312,0.0598405189812,0.0,0.0,0.0241495463997,0.0378402546048,0.0,7.17913353583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540175437927,0.572941482067,0.116059780121,0.306126534939,0.0,4.22798038926e-05,0.0,0.0490449145436,0.0,0.312428832054,0.0,0.0,0.0436214692891,0.10107447207,0.0,0.0
UNDECIDEABLE,2358203.0317828716,0.0,0.0,0.430040836334,0.147722616792,0.58456403017,0.586660385132,0.523113787174,0.0,0.454930126667,0.719149291515,0.0,0.320340514183,2.75239744951e-05,4.16096409026e-05,0.0,0.0,0.0,0.327664732933,0.0620637275279,0.0,0.0,0.022823182866,0.048805616796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179403185844,0.475976735353,0.10114287585,0.31092312932,0.0,0.00583072938025,0.0,0.0634636804461,0.0,0.275817096233,0.0,0.0,0.0331624038517,0.0706800445914,0.0,0.0
UNDECIDEABLE,2358236.5917828716,0.0,0.0,0.44017508626,0.205894693732,0.588249802589,0.590231716633,0.522722959518,0.0,0.459090769291,0.749672412872,0.0,0.31968036294,0.0,7.48551101424e-05,0.0,0.0,0.0,0.385882169008,0.0760909542441,0.0,0.0,0.0100625474006,0.0581280477345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158624202013,0.372205078602,0.0821430981159,0.285013258457,0.0,0.00377412000671,0.0,0.0726312249899,0.0,0.233620047569,0.0,0.0,0.0317800343037,0.0641620904207,0.0,0.0
UNDECIDEABLE,2358270.1837828713,0.0,0.0,0.409190773964,0.212457180023,0.594845533371,0.597012579441,0.531509280205,0.0,0.436193615198,0.766039967537,0.0,0.328999757767,0.0,5.42297166248e-05,0.0,0.0,0.0,0.407194584608,0.0698807537556,0.0,0.0,0.0110478904098,0.0714021250606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257423549891,0.424722015858,0.0892055481672,0.262967467308,0.0,0.000710310065188,0.0,0.0385679751635,0.0,0.247725620866,0.0,0.0,0.0451471954584,0.0865137800574,0.0,0.0
UNDECIDEABLE,2358303.7747828714,0.0,0.0,0.331432700157,0.181579351425,0.596856117249,0.599123358727,0.54433631897,0.0,0.403849184513,0.760734260082,0.0,0.342322975397,7.34591594664e-07,4.79005357192e-05,0.0,0.0,0.0,0.375933229923,0.0490289554,0.0,0.0,0.0181389711797,0.0835231617093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376028746367,0.50948703289,0.100138887763,0.253465533257,0.0,0.000982827506959,0.0,0.00763348909095,0.0,0.282088696957,0.0,0.0,0.0698953568935,0.0996724590659,0.0,0.0
UNDECIDEABLE,2358346.2053455035,0.0,0.0,0.376642823219,0.205526933074,0.59470552206,0.597049057484,0.55279314518,0.0,0.455281823874,0.80710542202,0.0,0.350393980742,3.84942282494e-08,8.25070164865e-05,0.0,0.0,0.00387826398946,0.373392134905,0.0366040244699,0.0,0.0,0.0134585602209,0.0883550494909,0.0,0.00595577340573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301274985075,0.503757894039,0.0787838101387,0.246071100235,0.0,0.00773172732443,0.0,0.0376334711909,0.0,0.274405419827,0.0,0.0,0.0677559003234,0.0676833167672,0.0,0.0
UNDECIDEABLE,2358379.7963455035,0.0,0.0,0.438391834497,0.237485289574,0.595160067081,0.597500741482,0.548592865467,0.0,0.457377672195,0.765654742718,0.0,0.346487790346,0.0,3.50884947693e-05,0.0,0.0,0.00145094515756,0.367920637131,0.0337378121912,0.0,0.0,0.0102742398158,0.094744823873,0.0,0.0022274707444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341721653938,0.525196194649,0.0975497066975,0.263455629349,0.0,0.00277655478567,0.0,0.0472815595567,0.0,0.293163955212,0.0,0.0,0.0613003373146,0.0708137229085,0.0,0.0
UNDECIDEABLE,2358413.3883455032,0.0,0.0,0.502899646759,0.286003440619,0.591506063938,0.593728423119,0.539951562881,0.0,0.487776428461,0.771327078342,0.0,0.337340086699,1.1908412489e-05,7.72497514845e-05,0.0,0.0,7.60282273404e-05,0.358789265156,0.0520714707673,0.0,0.0,0.00979244988412,0.100340530276,0.0,0.00011670805543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419214069843,0.550183475018,0.108714297414,0.287628829479,0.0,0.00193189596757,0.0,0.0447659865022,0.0,0.31162238121,0.0,0.0,0.0545279793441,0.0640242621303,0.0,0.0
UNDECIDEABLE,2358446.9793455033,0.0,0.0,0.499837517738,0.265765041113,0.591541349888,0.593555390835,0.516956865788,0.0,0.494430720806,0.756484746933,0.0,0.31438806653,1.63253173469e-06,2.81553948298e-05,0.0,0.0,0.0,0.350354582071,0.0564930774271,0.0,0.0,0.00489035295323,0.101108133793,0.0,0.00748787261546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412820518017,0.535316944122,0.100703164935,0.292602330446,0.0,0.0145647078753,0.0,0.0614717714489,0.0,0.302580088377,0.0,0.0,0.057326015085,0.0516026802361,0.0,0.0
