record_flag,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R
False,1491699.4213556678,0.0,0.0,0.26676478982,0.0757666826248,0.568279862404,0.567519068718,0.226245164871,1.59489100042e-05,0.443269580603,0.548222482204,0.0,0.00474801426753,1.12331945274e-05,2.0743244022e-05,0.0,0.0,0.000867598864716,0.203497320414,0.0978784933686,0.0,0.0,0.0,0.0538176968694,0.0,0.00396367162466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583366632462,0.817341804504,0.0194625817239,0.38582265377,0.0,0.0458860620856,0.0,0.0669275596738,0.0,0.375759273767,0.0,0.0,0.0110926236957,0.130442753434,0.0,0.0
False,1491733.0123556678,0.0,0.0,0.190583989024,0.0323218517005,0.581496477127,0.580812335014,0.226432561874,0.0,0.449092388153,0.532690346241,0.0,0.00476142438129,7.94180050434e-06,1.56863716256e-05,0.0,0.0,2.40085082623e-05,0.202569842339,0.0833845883608,0.0,0.0,0.0,0.0495040155947,0.0,0.000207612887607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577589869499,0.795900642872,0.0274392087013,0.389998823404,0.0,0.0451778806746,0.0,0.0861951187253,0.0,0.357418358326,0.0,0.0,0.0282218456268,0.134627118707,0.0,0.0
False,1491766.6043556677,0.0,0.0,0.21924674511,0.0918237194419,0.583034217358,0.582303643227,0.225868657231,0.0,0.408809125423,0.497599065304,0.0,0.00415520882234,5.61972547075e-06,1.94208914763e-05,0.0,0.0,0.0,0.186318174005,0.104034088552,0.0,0.0,0.00599023979157,0.0515453033149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650688290596,0.935857117176,0.0236141774803,0.407957196236,0.0,0.0499014258385,0.0,0.103756099939,0.0,0.397211641073,0.0,0.0,0.0577334463596,0.171340450644,0.0,0.0
False,1491800.1953556677,0.0,0.0,0.218832194805,0.118603147566,0.580965459347,0.580177545547,0.215527117252,0.00669676810503,0.447756290436,0.511540055275,0.0,6.45854888717e-05,3.4904009226e-05,2.09716308746e-05,0.0,0.0,0.0,0.15928837657,0.136758670211,0.000383955135476,0.0,0.00224034674466,0.0511974953115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697318375111,0.933814942837,0.0344766788185,0.437945723534,0.0,0.0548259280622,0.0,0.110031053424,0.0,0.405845761299,0.0,0.0,0.079481638968,0.186292782426,0.0,0.0
False,1491833.7873556677,0.0,0.0,0.283131420612,0.1893799752,0.575084328651,0.57415163517,0.205673843622,0.016631713137,0.49072945118,0.562012434006,0.0,0.0,2.40537901846e-05,5.88304574194e-05,0.0,0.0,0.0,0.170948177576,0.174456611276,0.000143679906614,0.0,0.000127871186123,0.0548550598323,0.0,0.00176469923463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775451540947,0.94019728899,0.0428616069257,0.476141840219,0.0,0.0537004843354,0.0,0.10990845412,0.0,0.438259810209,0.0,0.0,0.0553610399365,0.186004638672,0.0,0.0
False,1491867.3783556677,0.0,0.0,0.231662705541,0.127970322967,0.576208651066,0.575285255909,0.205334201455,0.0166386384517,0.451766192913,0.570041537285,0.0,0.0,7.71549275669e-06,1.71632873389e-05,0.0,0.0,0.0,0.198412150145,0.167959570885,7.52914183977e-06,0.0,3.92486890632e-06,0.0592553131282,0.0,0.000660337507725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736754000187,0.945816636086,0.0516348592937,0.495674401522,0.0,0.0572826787829,0.0,0.129454612732,0.0,0.457430422306,0.0,0.0,0.0155190555379,0.167548492551,0.0,0.0
False,1491900.9703556676,0.0,0.0,0.204619139433,0.0787957906723,0.595564842224,0.594770908356,0.213747307658,0.00833269860595,0.446217417717,0.540519237518,0.0,0.0,5.44558417914e-07,1.6993497411e-05,0.0,0.0,0.0,0.19092682004,0.130831688643,0.0,0.0,2.05671852882e-07,0.0611377693713,0.0,3.46027263731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669381022453,0.965353190899,0.0872242450714,0.511507213116,0.0,0.0546948611736,0.0,0.145730748773,0.000686178682372,0.489913254976,0.0,0.0,0.0194408632815,0.17068862915,0.0,0.0
False,1491934.5613556677,0.0,0.0,0.271819829941,0.0218151398003,0.611117899418,0.610495626926,0.220466285944,0.00230251555331,0.490178674459,0.510554671288,0.0,0.0,6.50282527204e-05,1.05908202386e-05,0.0,0.0,0.0,0.180348530412,0.152666777372,0.0,0.0,0.0107373697683,0.0676083415747,0.0,0.0310067981482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954674601555,0.992022752762,0.0885950699449,0.558068335056,0.0,0.0592430830002,0.0,0.159004941583,0.000256773724686,0.565110325813,0.0,0.0,0.0253340601921,0.191970914602,0.0,0.0
False,1491968.1533556676,0.0,0.0,0.353587418795,0.134352877736,0.612851321697,0.611836493015,0.198062837124,0.0252438858151,0.479434639215,0.574025988579,0.0,0.0,6.22570951236e-06,9.8516131402e-05,0.0,0.0,0.0,0.171432480216,0.154652073979,0.0,0.0,0.0186514090747,0.0769035890698,0.0,0.0114300390705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998131394386,0.99962168932,0.0994220227003,0.620934426785,0.0,0.0567667409778,0.0,0.166832834482,1.34554875331e-05,0.569963753223,0.0,0.0,0.0335966683924,0.188825383782,0.0,0.0
False,1492001.7443556676,0.0,0.0,0.404890298843,0.181123137474,0.607900738716,0.606902658939,0.189671576023,0.0332725942135,0.51961094141,0.592509388924,0.0,0.0,4.01707875426e-05,2.02824612643e-05,0.0,0.0,0.0,0.155624017119,0.138835668564,0.0,0.0,0.0180090237409,0.0881240367889,0.0,0.00434417044744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920854330063,0.981595993042,0.107462376356,0.652837693691,0.0,0.0637012720108,0.0,0.188092052937,0.0,0.530968904495,0.0,0.0,0.0313499234617,0.169332206249,0.0,0.0
