,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,method,param_C,param_alpha,param_bootstrap,param_criterion,param_kernel,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_iter,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
44,0.0006702899932861328,0.00014843940734863282,0.555,0.5824999999999999,4v1_A,,0.0018871486806,,,,,,,,,,9,l1,"{'alpha': 0.0018871486805954231, 'n_iter': 9, 'penalty': 'l1'}",11,0.575,0.63125,0.55,0.575,0.65,0.55,0.55,0.60625,0.45,0.55,3.042863760001279e-05,6.528665192716524e-06,0.06403124237432849,0.03196677963136103
45,0.00042743682861328124,0.00013942718505859374,0.51,0.5525,4v1_A,,0.00726252943642,,,,,,,,,,7,none,"{'alpha': 0.0072625294364227202, 'n_iter': 7, 'penalty': 'none'}",37,0.45,0.56875,0.55,0.54375,0.5,0.54375,0.55,0.5375,0.5,0.56875,3.153620865590372e-06,2.694868307293852e-06,0.03741657386773943,0.013462912017836266
46,0.00061187744140625,0.00015497207641601562,0.555,0.56375,4v1_A,,0.00599485705894,,,,,,,,,,7,l1,"{'alpha': 0.0059948570589440035, 'n_iter': 7, 'penalty': 'l1'}",11,0.525,0.6,0.6,0.53125,0.575,0.575,0.55,0.5625,0.525,0.55,4.99325239010181e-05,1.4805774565851663e-05,0.02915475947422648,0.02318404623873924
47,0.0005723476409912109,0.00014591217041015625,0.585,0.54375,4v1_A,,0.00366552703759,,,,,,,,,,6,l1,"{'alpha': 0.0036655270375944462, 'n_iter': 6, 'penalty': 'l1'}",3,0.725,0.53125,0.5,0.5375,0.575,0.51875,0.575,0.55625,0.55,0.575,2.3849772093446006e-05,5.266838558763152e-06,0.07516648189186453,0.01976423537605235
48,0.00042395591735839845,0.00014562606811523436,0.535,0.58125,4v1_A,,0.00990768348508,,,,,,,,,,6,none,"{'alpha': 0.0099076834850846916, 'n_iter': 6, 'penalty': 'none'}",25,0.55,0.575,0.525,0.6375,0.525,0.54375,0.625,0.60625,0.45,0.54375,1.3882759893216522e-05,7.610595908495532e-06,0.05612486080160912,0.036443449342783124
49,0.0006749629974365234,0.00015444755554199218,0.565,0.5599999999999999,4v1_A,,0.00444536912315,,,,,,,,,,10,l1,"{'alpha': 0.0044453691231496617, 'n_iter': 10, 'penalty': 'l1'}",6,0.475,0.55,0.525,0.53125,0.55,0.61875,0.575,0.55625,0.7,0.54375,3.293112122334275e-05,2.217390201848702e-05,0.07516648189186452,0.030516389039334263
0,0.002035999298095703,0.0008181095123291016,0.48,0.5625,4v1_A,0.01,,,,linear,,,,,,,,,"{'C': 0.01, 'kernel': 'linear'}",44,0.35,0.5875,0.45,0.5625,0.525,0.55625,0.55,0.5375,0.525,0.56875,0.0007968651097402821,0.00049998183984043,0.07314369419163899,0.01629800601300663
1,0.0014804840087890626,0.0005496025085449218,0.475,0.5599999999999999,4v1_A,0.0138949549437,,,,linear,,,,,,,,,"{'C': 0.013894954943731374, 'kernel': 'linear'}",49,0.35,0.5875,0.45,0.5625,0.525,0.55625,0.55,0.5375,0.5,0.55625,0.00029782924442679857,0.00042802491154346587,0.07071067811865478,0.01610512340840642
2,0.0016410350799560547,0.00040984153747558594,0.49,0.5650000000000001,4v1_A,0.0193069772888,,,,linear,,,,,,,,,"{'C': 0.019306977288832496, 'kernel': 'linear'}",40,0.35,0.5875,0.45,0.5625,0.575,0.55625,0.55,0.5375,0.525,0.58125,0.0003791018848374674,0.0001570856773433438,0.08154753215150046,0.017940875118009174
3,0.001572561264038086,0.00039181709289550783,0.48,0.5650000000000001,4v1_A,0.0268269579528,,,,linear,,,,,,,,,"{'C': 0.02682695795279726, 'kernel': 'linear'}",44,0.35,0.5875,0.45,0.5625,0.575,0.56875,0.55,0.5375,0.475,0.56875,0.0002999673147696816,7.015384752188845e-05,0.07968688725254615,0.01610512340840642
4,0.0015191078186035157,0.00043125152587890624,0.48,0.5712499999999999,4v1_A,0.0372759372031,,,,linear,,,,,,,,,"{'C': 0.037275937203149402, 'kernel': 'linear'}",44,0.35,0.5875,0.45,0.5625,0.575,0.58125,0.55,0.5375,0.475,0.5875,0.00038118365409226787,0.00021635880606300965,0.07968688725254615,0.01920286436967154
5,0.001434326171875,0.00042142868041992185,0.475,0.5824999999999999,4v1_A,0.0517947467923,,,,linear,,,,,,,,,"{'C': 0.0517947467923121, 'kernel': 'linear'}",49,0.35,0.5875,0.45,0.5625,0.55,0.575,0.525,0.6,0.5,0.5875,5.635763366454015e-05,0.00011712120445265468,0.07071067811865478,0.012747548783981964
6,0.0014082431793212891,0.0003728389739990234,0.495,0.5937499999999999,4v1_A,0.0719685673001,,,,linear,,,,,,,,,"{'C': 0.071968567300115208, 'kernel': 'linear'}",39,0.35,0.5875,0.45,0.5625,0.575,0.5875,0.575,0.6125,0.525,0.61875,0.0001346350877246927,7.739882329283027e-05,0.08573214099741122,0.020155644370746385
7,0.0013650417327880859,0.0003528118133544922,0.48,0.5975,4v1_A,0.1,,,,linear,,,,,,,,,"{'C': 0.10000000000000001, 'kernel': 'linear'}",44,0.35,0.5875,0.45,0.5625,0.55,0.6125,0.575,0.625,0.475,0.6,9.113362365269227e-05,7.189044077719392e-05,0.07968688725254615,0.02150581316760657
8,0.0014151573181152345,0.0003387928009033203,0.49,0.595,4v1_A,0.138949549437,,,,linear,,,,,,,,,"{'C': 0.13894954943731375, 'kernel': 'linear'}",40,0.35,0.5875,0.45,0.5625,0.55,0.60625,0.6,0.6125,0.5,0.60625,0.0001494204520153875,3.314206920714465e-05,0.08602325267042628,0.018285923547909737
9,0.0023069381713867188,0.0009274005889892579,0.485,0.595,4v1_A,0.193069772888,,,,linear,,,,,,,,,"{'C': 0.19306977288832497, 'kernel': 'linear'}",42,0.35,0.5875,0.45,0.5625,0.55,0.60625,0.6,0.6125,0.475,0.60625,0.0017080604328590099,0.0008361840851732357,0.08602325267042628,0.018285923547909737
10,0.0027208805084228517,0.00040302276611328127,0.485,0.6012500000000001,4v1_A,0.268269579528,,,,linear,,,,,,,,,"{'C': 0.26826957952797248, 'kernel': 'linear'}",42,0.35,0.5875,0.45,0.56875,0.525,0.6,0.6,0.6125,0.5,0.6375,0.001625904099066683,0.00010841116945891109,0.08306623862918075,0.023184046238739254
11,0.0015289306640625,0.0003696441650390625,0.48,0.6212500000000001,4v1_A,0.372759372031,,,,linear,,,,,,,,,"{'C': 0.37275937203149401, 'kernel': 'linear'}",44,0.35,0.59375,0.475,0.6375,0.5,0.6,0.575,0.63125,0.5,0.64375,0.00010575592443779074,5.382826268168722e-05,0.07314369419163896,0.020386883037875118
12,0.0015760898590087891,0.0003399848937988281,0.515,0.63375,4v1_A,0.517947467923,,,,linear,,,,,,,,,"{'C': 0.51794746792312096, 'kernel': 'linear'}",38,0.375,0.64375,0.6,0.6,0.525,0.63125,0.6,0.625,0.475,0.66875,0.00011708169124098782,3.1307909183914356e-05,0.0845576726264388,0.022569337606584736
13,0.0016359329223632813,0.00033507347106933596,0.525,0.6425,4v1_A,0.719685673001,,,,linear,,,,,,,,,"{'C': 0.71968567300115172, 'kernel': 'linear'}",37,0.475,0.6625,0.575,0.63125,0.5,0.6375,0.575,0.625,0.5,0.65625,0.00018408672590571295,5.431457810255678e-05,0.04183300132670376,0.014469796128487781
14,0.0018685340881347656,0.00035247802734375,0.53,0.66,4v1_A,1.0,,,,linear,,,,,,,,,"{'C': 1.0, 'kernel': 'linear'}",36,0.475,0.675,0.6,0.64375,0.5,0.65,0.575,0.6375,0.5,0.69375,0.00020038405168136124,6.724327105186672e-05,0.04847679857416328,0.0211394181566097
15,0.002026939392089844,0.00037846565246582033,0.55,0.6849999999999999,4v1_A,1.38949549437,,,,linear,,,,,,,,,"{'C': 1.3894954943731375, 'kernel': 'linear'}",34,0.525,0.6875,0.625,0.69375,0.5,0.68125,0.6,0.6625,0.5,0.7,0.00021765705183522175,7.78893611211554e-05,0.05244044240850758,0.012869537676233743
16,0.002540302276611328,0.00042071342468261717,0.55,0.6912499999999999,4v1_A,1.93069772888,,,,linear,,,,,,,,,"{'C': 1.9306977288832496, 'kernel': 'linear'}",34,0.525,0.7,0.625,0.69375,0.5,0.675,0.575,0.6625,0.525,0.725,0.00027709098757341846,7.171646711656623e-05,0.04472135954999579,0.021505813167606556
17,0.00410609245300293,0.00043125152587890624,0.56,0.7050000000000001,4v1_A,2.68269579528,,,,linear,,,,,,,,,"{'C': 2.6826957952797246, 'kernel': 'linear'}",33,0.525,0.7,0.625,0.71875,0.55,0.7,0.575,0.675,0.525,0.73125,0.0027591225662634772,0.00011671230164144288,0.0374165738677394,0.019121323175972923
18,0.0033085823059082033,0.00041961669921875,0.57,0.7175,4v1_A,3.72759372031,,,,linear,,,,,,,,,"{'C': 3.7275937203149381, 'kernel': 'linear'}",31,0.6,0.73125,0.575,0.69375,0.55,0.71875,0.6,0.6875,0.525,0.75625,0.0011529169775891363,9.296465956944156e-05,0.02915475947422648,0.02512468905280222
19,0.0062048912048339845,0.0005126476287841796,0.565,0.73125,4v1_A,5.17947467923,,,,linear,,,,,,,,,"{'C': 5.1794746792312072, 'kernel': 'linear'}",32,0.65,0.7375,0.6,0.70625,0.5,0.74375,0.575,0.70625,0.5,0.7625,0.0019884058005451523,0.00017399077663629735,0.05830951894845301,0.022008521077073736
20,0.006855297088623047,0.0003771781921386719,0.585,0.7275,4v1_A,7.19685673001,,,,linear,,,,,,,,,"{'C': 7.1968567300115138, 'kernel': 'linear'}",27,0.65,0.75625,0.575,0.71875,0.55,0.74375,0.625,0.68125,0.525,0.7375,0.00488682235647074,7.962895005640482e-05,0.04636809247747851,0.02610076627227637
