session,session_type,question,question_type,record_flag,answer_index,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R,audio_rms
0,0,0,0,0,0,807022.3665741888,0.9772669076919556,0.96441251039505,0.0,0.0,0.3298129141330719,0.3298129141330719,0.15857529640197754,0.0,0.0,0.0,0.0,0.06184357777237892,0.0,0.0,0.008735764771699905,0.17579296231269836,0.0,0.0,0.0,0.012351488694548607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03620751574635506,0.0,0.03868820518255234,0.0,0.0,0.0,0.0,0.0,0.06830862164497375,0.13934800028800964,0.05768992379307747,0.0,0.18244385719299316,0.1412666290998459,0.0,0.0,0
0,0,0,0,0,0,807055.8945741887,0.9830048680305481,0.9681529402732849,0.0,0.0,0.3288317322731018,0.3288317322731018,0.15981604158878326,0.0,0.0,0.0,0.0,0.06308766454458237,0.0,0.0,0.00907981675118208,0.17484697699546814,0.0,0.0,0.0,0.010798215866088867,0.0,0.0,0.0,0.0,0.0027034098748117685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371152654290199,0.0,0.03977976366877556,0.0,0.0,0.0,0.0,0.0,0.06468658894300461,0.1373596340417862,0.06123252585530281,0.0,0.18582303822040558,0.13576816022396088,0.0,0.0,0
0,0,0,0,0,0,807089.4225741888,0.9957850575447083,0.9634402394294739,0.0,0.0,0.3282739818096161,0.3282739818096161,0.1616532951593399,0.0,0.0,0.0,0.0,0.06492564082145691,0.0,0.0,0.005400976166129112,0.1742507666349411,0.0,0.0,0.0,0.009275718592107296,0.0,0.0,0.0,0.0016212159534916282,0.006333834026008844,0.0,0.0,0.0,0.0,0.0007470491109415889,0.0,0.0,0.026892950758337975,0.0,0.034543439745903015,0.0,0.0,0.0,0.0,0.0,0.060631103813648224,0.1395537406206131,0.06781609356403351,0.0,0.18922562897205353,0.1339235156774521,0.0,0.0,0
0,0,0,0,0,0,807122.9505741887,1.0001102685928345,0.9762179851531982,0.0,0.0,0.3273027539253235,0.3273027539253235,0.16503770649433136,0.0,0.0,0.0,0.0,0.06831894814968109,0.0,0.0,0.00036286396789364517,0.17567460238933563,0.0,0.0,0.0,0.006284121889621019,0.0,0.0,0.0,0.004294062498956919,0.010440167039632797,0.0,0.0,0.0,0.0,0.0012573893181979656,0.0,0.0,0.02036474645137787,0.003255226882174611,0.030071156099438667,0.0,0.0,0.0,0.0,0.0,0.06051994115114212,0.14239288866519928,0.07488012313842773,0.0,0.19041766226291656,0.1313098967075348,0.0,0.0,0
0,0,0,0,0,0,807156.4785741888,1.0006003379821777,0.992170512676239,0.0,0.0,0.3275240361690521,0.3275240361690521,0.16841889917850494,0.0,0.0,0.0,0.0,0.07170101255178452,0.0,0.0,0.0,0.1745946705341339,0.0,0.0,0.0,0.0045708827674388885,0.0,0.0,0.0,0.0065524824894964695,0.012201349250972271,0.0,0.0,0.0,0.0,0.008205214515328407,0.0,0.0,0.004674242343753576,0.0041570961475372314,0.01596614345908165,0.0,0.0,0.0,0.0,0.0,0.05771254748106003,0.14558078348636627,0.0839288979768753,0.0,0.19549579918384552,0.13061967492103577,0.0,0.0,0
0,0,0,0,0,0,807190.0065741888,1.0009254217147827,0.9899680018424988,0.0,0.0,0.3299345076084137,0.3299345076084137,0.17071406543254852,0.0,0.0,0.0,0.0,0.07397270202636719,0.0,0.0,0.0,0.17079845070838928,0.0,0.0,0.0,0.005176573991775513,0.0,0.0,0.0,0.0031347672920674086,0.006326933857053518,0.0,0.0,0.0,0.0,0.010096588172018528,0.0,0.0,0.0,0.0032023692037910223,0.0,0.0,0.0,0.0,0.0,0.0,0.056905440986156464,0.15543349087238312,0.09236405789852142,0.0,0.20219995081424713,0.13820981979370117,0.0,0.0,0
0,0,0,0,0,0,807223.5345741888,1.0008827447891235,0.9743161201477051,0.0,0.0,0.33118385076522827,0.33118385076522827,0.17312978208065033,0.0,0.0,0.0,0.0,0.07637599855661392,0.0,0.0,0.0028705294243991375,0.16755066812038422,0.0,0.0,0.0,0.0035774463322013617,0.0,0.0,0.0,0.0004810930695384741,0.0,0.0,0.0,0.0,0.0,0.001749600050970912,0.0,0.0,0.0,0.011356336995959282,0.0015791136538609862,0.0,0.0,0.0,0.0,0.0,0.06630583107471466,0.1508893370628357,0.0975482165813446,0.0,0.20461542904376984,0.14509204030036926,0.0,0.0,0
0,0,0,0,0,0,807290.5905741887,1.0004122257232666,0.9969583749771118,0.0,0.0,0.3278181254863739,0.3278181254863739,0.17785674333572388,0.0,0.0,0.0,0.0,0.08114732801914215,0.0,0.0,0.004350422881543636,0.16022317111492157,0.0,0.0,0.0,0.006073829717934132,0.0,0.0,0.0,0.0,0.0,0.0035368732642382383,0.0,0.0,0.0,0.0,0.0,0.0,0.0008613486425019801,0.010367981158196926,0.006456077564507723,0.0,0.0,0.0,0.0,0.0,0.06867185980081558,0.14908230304718018,0.09636945277452469,0.0,0.2082141488790512,0.13859665393829346,0.0,0.0,0
0,0,0,0,0,0,807357.6465741887,1.0010654926300049,0.9908868074417114,0.0,0.0,0.32747581601142883,0.32747581601142883,0.18110601603984833,0.0,0.0,0.0,0.0,0.0844135656952858,0.0,0.0,0.006644342560321093,0.1552962064743042,0.0,0.0,0.0,0.00652156351134181,0.0,0.0,0.0,0.0,0.0,0.006251180544495583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00430445559322834,0.006633386481553316,0.0,0.0,0.0,0.0,0.0,0.06677994877099991,0.1491834819316864,0.09785892814397812,0.0,0.21477892994880676,0.13623195886611938,0.0,0.0,0
0,0,0,0,0,0,807391.1745741888,1.002046823501587,1.0004009008407593,0.0,0.0,0.32875150442123413,0.32875150442123413,0.18302464485168457,0.0,0.0,0.0,0.0,0.08632275462150574,0.0,0.0,0.00730318296700716,0.15278968214988708,0.0,0.0,0.0,0.009151296690106392,0.0,0.0,0.0,0.0,0.0,0.00904678925871849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004598066210746765,0.0,0.0,0.0,0.0,0.0,0.06573985517024994,0.15058563649654388,0.09789653867483139,0.0,0.22278448939323425,0.13558484613895416,0.0,0.0,0
0,0,0,0,0,0,807424.7025741888,1.002084732055664,1.0000581741333008,0.0,0.0,0.3320104777812958,0.3320104777812958,0.18406431376934052,0.0,0.0,0.0,0.0,0.08732832223176956,0.0,0.0,0.0037436382845044136,0.15076662600040436,0.0,0.0,0.0,0.008214561268687248,0.0,0.0,0.0,0.0,0.0,0.015575418248772621,0.0,0.0,0.0,0.0,0.0,0.0,0.0006157199968583882,0.0,0.0006117156590335071,0.0,0.0,0.0,0.0,0.0,0.06646955758333206,0.15145011246204376,0.10052645206451416,0.0,0.22753997147083282,0.13497698307037354,0.0,0.0,0
0,0,0,0,0,0,807458.1985741887,1.0018800497055054,0.9950963258743286,0.0,0.0,0.33302411437034607,0.33302411437034607,0.18448229134082794,0.0,0.0,0.0,0.0,0.08773194998502731,0.0,0.0,0.004674423020333052,0.14840853214263916,0.0,0.0,0.0,0.006075402721762657,0.0,0.0,0.0,0.0,0.0,0.011386989615857601,0.0,0.0008228360675275326,0.0,0.0,0.0,0.0,0.0,0.0,0.012150510214269161,0.0,0.0,0.0,0.0,0.0,0.07699056714773178,0.13933424651622772,0.09754704684019089,0.0,0.22916384041309357,0.13489191234111786,0.0,0.0,0
0,0,0,0,0,0,807491.6945741888,1.0006279945373535,1.0005570650100708,0.0,0.0,0.3300642967224121,0.3300642967224121,0.1853034347295761,0.0,0.0,0.0,0.0,0.08858243376016617,0.0,0.0,0.004119243938475847,0.14797817170619965,0.0,0.0,0.0,0.004908652510493994,0.0,0.0,0.0,0.0,0.0,0.001338539645075798,0.0,2.3909267838462256e-05,0.0,0.0,0.0,0.0,0.0,0.0007125953561626375,0.02681438811123371,0.0,0.0,0.0,0.0,0.0,0.08390481024980545,0.13037890195846558,0.09926563501358032,0.0,0.22436660528182983,0.12789389491081238,0.0,0.0,0
0,0,0,0,0,0,807525.1595741888,1.0017532110214233,1.0000709295272827,0.0,0.0,0.326663613319397,0.326663613319397,0.1870940625667572,0.0,0.0,0.0,0.0,0.0904112160205841,0.0,0.0,0.00023690312809776515,0.14547193050384521,0.0,0.0,0.0,0.009905102662742138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006278862711042166,0.0,0.0,0.0,0.0,0.027645070105791092,0.0,0.0,0.0,0.0,0.0,0.0763779953122139,0.1407630443572998,0.10467410087585449,0.0,0.22688382863998413,0.12483924627304077,0.0,0.0,0
0,0,0,0,0,0,807558.6235741888,1.0014710426330566,0.9971701502799988,0.0,0.0,0.32521504163742065,0.32521504163742065,0.1877834051847458,0.0,0.0,0.0,0.0,0.09111654758453369,0.0,0.0,0.0,0.13869540393352509,0.0,0.0,0.0,0.016507649794220924,0.0,0.0,0.0,0.0,0.0,0.002713821828365326,0.0,0.0,0.0,0.0007324041798710823,0.0,0.0,0.0,0.0,0.022173544391989708,0.0,0.0,0.0,0.0,0.0,0.06495773047208786,0.15780095756053925,0.10686025023460388,0.0,0.23134763538837433,0.12808352708816528,0.0,0.0,0
0,0,0,0,0,0,807622.1241248059,1.0013433694839478,1.0001678466796875,0.0,0.0,0.32540610432624817,0.32540610432624817,0.1880374550819397,0.0,0.0,0.0,0.0,0.09136686474084854,0.0,0.0,0.0,0.13326765596866608,0.0,0.0,0.0,0.02263040654361248,0.0004011628916487098,0.0,0.0,0.0,0.0,0.0,0.0,0.0014105546288192272,0.0,0.0,0.0,0.0,0.0,0.0,0.021091308444738388,0.0,0.0,0.0,0.0,0.0,0.06566912680864334,0.1588400900363922,0.10530824959278107,0.0,0.23681584000587463,0.13460905849933624,0.0,0.0,0
0,0,0,0,0,0,807655.5108794312,1.0016083717346191,1.0007102489471436,0.0,0.0,0.3255280554294586,0.3255280554294586,0.18803255259990692,0.0,0.0,0.0,0.0,0.0913558229804039,0.0,0.0,0.0,0.12952281534671783,0.0,0.0,0.0,0.03036094456911087,0.0,0.0,0.0,0.0,0.0018918848363682628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000893589633051306,0.0,0.0203122366219759,0.0,0.0,0.0,0.0,0.0,0.0672961100935936,0.1604609340429306,0.10088308155536652,0.0,0.2395181953907013,0.14379183948040009,0.0,0.0,0
0,0,0,0,0,0,807688.9118794311,1.0024570226669312,1.00080406665802,0.0,0.0,0.32563674449920654,0.32563674449920654,0.18579459190368652,0.0,0.0,0.0,0.0,0.08910354971885681,0.0,0.0,0.0,0.1278511881828308,0.0,0.0,0.0,0.036744751036167145,0.0013856891309842467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004665564629249275,0.0,0.018947551026940346,0.0,0.0,0.0,0.0,0.0,0.06681810319423676,0.1612216681241989,0.09507182985544205,0.0,0.24210824072360992,0.15252704918384552,0.0,0.0,0
0,0,0,0,0,0,807722.280879431,1.0021188259124756,1.0009949207305908,0.0,0.0,0.3250409662723541,0.3250409662723541,0.1823689490556717,0.0,0.0,0.0,0.0,0.08566316217184067,0.0,0.0,6.228528218343854e-05,0.1316317319869995,0.0,0.0,0.0,0.03972053900361061,0.0009620201890356839,0.0,0.0005053164786659181,0.0,0.002616087906062603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065451269038021564,0.0,0.0163115207105875,0.0,0.0,0.0,0.0,0.0,0.07084815204143524,0.15887953341007233,0.09259220957756042,0.0,0.24224910140037537,0.15655452013015747,0.0,0.0,0
0,0,0,0,0,0,807755.650879431,1.0012025833129883,1.0012351274490356,0.0,0.0,0.32327762246131897,0.32327762246131897,0.17953084409236908,0.0,0.0,0.0,0.0,0.08282551914453506,0.0,0.0,0.0,0.13486039638519287,0.0,0.0008070378098636866,0.0,0.03587665036320686,0.0,0.0,0.0012099889572709799,0.0,0.013206640258431435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009235469624400139,0.001723187742754817,0.013250565156340599,0.0,0.0,0.0,0.0,0.0,0.07479027658700943,0.15361137688159943,0.09937664121389389,0.0,0.23678840696811676,0.15023501217365265,0.0,0.0,0
0,0,0,0,0,0,807789.0198794311,1.0007290840148926,1.0018125772476196,0.0,0.0,0.3214344382286072,0.3214344382286072,0.17843176424503326,0.0,0.0,0.0,0.0,0.0817333310842514,0.0,0.0,0.0,0.14161449670791626,0.0,0.004149698652327061,0.0,0.03061358444392681,0.0,0.0,0.0005970674101263285,0.0,0.02615927718579769,0.0,0.0,0.0,0.0,0.00272623379714787,0.0,0.0,0.006382301915436983,0.0,0.007648021914064884,0.0,0.0,0.0,0.0,0.0,0.07340393215417862,0.15514197945594788,0.10272420942783356,0.0,0.23046495020389557,0.14841024577617645,0.0,0.0,0
0,0,0,0,0,0,807822.3888794311,1.000863790512085,1.0021717548370361,0.0,0.0,0.32132047414779663,0.32132047414779663,0.1785627007484436,0.0,0.0,0.0,0.0,0.08186185359954834,0.0,0.0,0.0,0.14798346161842346,0.0,0.007300057448446751,0.0,0.02343229576945305,0.0,0.0,0.0,0.0,0.04193573445081711,0.0,0.0,0.0,0.0,0.009016071446239948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06892178952693939,0.16028933227062225,0.11245657503604889,0.004210411570966244,0.22880184650421143,0.1427145153284073,0.0,0.0,0
0,0,0,0,0,0,807855.7578794311,1.0014665126800537,1.0015203952789307,0.0,0.0,0.3209381699562073,0.3209381699562073,0.17905792593955994,0.0,0.0,0.0,0.0,0.08235984295606613,0.0,0.0,0.0,0.15444090962409973,0.0,0.008644316345453262,0.0,0.02198474109172821,0.0,0.0,0.0,0.0,0.04575784131884575,0.0,0.0,0.0,0.0,0.012809818610548973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072944775223732,0.15964671969413757,0.1154860332608223,0.0003521251492202282,0.23217545449733734,0.14034812152385712,0.0,0.0,0
0,1,0,3,1,-1,807889.1278794311,1.0014574527740479,1.0011578798294067,0.0,0.0,0.3191240727901459,0.3191240727901459,0.17955666780471802,0.0,0.0,0.0,0.0,0.08287956565618515,0.0,0.0,0.0,0.15991513431072235,0.0,0.0057623907923698425,0.0,0.023019883781671524,0.0,0.0,0.0,0.0,0.046293698251247406,0.0,0.0,0.0,0.0,0.011181673035025597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07897502928972244,0.15381209552288055,0.11501879245042801,0.0,0.2310442328453064,0.1401226669549942,0.0,0.0,0
0,1,0,3,1,-1,807922.4968794311,1.001119613647461,1.0019123554229736,0.0,0.0,0.3177008628845215,0.3177008628845215,0.18165592849254608,0.0,0.0,0.0,0.0,0.08500240743160248,0.0,0.0,0.0,0.16377867758274078,0.0,0.0032851381693035364,0.0,0.020565452054142952,0.0,0.0,0.0,0.0009735685889609158,0.04982491582632065,0.0,0.0,0.0,0.0,0.013784520328044891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07802148163318634,0.15682488679885864,0.11655610799789429,4.851910489378497e-05,0.22874464094638824,0.14049383997917175,0.0,0.0,0
0,1,0,3,1,-1,807955.8658794311,1.0013720989227295,1.0014811754226685,0.0,0.0,0.31796178221702576,0.31796178221702576,0.18293996155261993,0.0,0.0,0.0,0.0,0.08629146963357925,0.0,0.0,0.0,0.16556613147258759,0.0,0.0,0.0,0.02029462717473507,0.0,0.0,0.0,0.003093089908361435,0.051258884370326996,0.0,0.0,0.0,0.0,0.015281974337995052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07551581412553787,0.1594519168138504,0.11674361675977707,0.0,0.2309441715478897,0.14110532402992249,0.0,0.0,0
0,1,0,3,1,-1,807989.2348794311,1.0017503499984741,1.001070261001587,0.0,0.0,0.31772756576538086,0.31772756576538086,0.18402224779129028,0.0,0.0,0.0,0.0,0.08738520741462708,0.0,0.0,0.0,0.1675296276807785,0.0,0.0,0.0,0.01952720806002617,0.0,0.0,0.0,0.004311475437134504,0.05010790750384331,0.0,0.0,0.0,0.0,0.009116857312619686,0.0,0.0,0.0,0.003096687374636531,0.0,0.0,0.0,0.0,0.0,0.0,0.07926887273788452,0.15437021851539612,0.11212240159511566,0.0,0.22968260943889618,0.1411259025335312,0.0,0.0,0
0,1,0,3,1,-1,808022.5021726842,1.0019351243972778,1.000659465789795,0.0,0.0,0.3176518976688385,0.3176518976688385,0.1857934296131134,0.0,0.0,0.0,0.0,0.08917000889778137,0.0,0.0,0.0,0.16851647198200226,0.0,0.0,0.0,0.02111869864165783,0.0,0.0,0.0,0.006307617295533419,0.050910353660583496,0.0,0.0,0.0,0.0,0.008372600190341473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738779485225677,0.15327487885951996,0.10798200964927673,0.0001260380813619122,0.23275156319141388,0.13919754326343536,0.0,0.0,0
0,1,0,3,1,-1,808055.8711726842,1.0027498006820679,1.001055359840393,0.0,0.0,0.3196876645088196,0.3196876645088196,0.1892714649438858,0.0,0.0,0.0,0.0,0.09263988584280014,0.0,0.0,0.0,0.16765812039375305,0.0,0.0,0.0,0.025793058797717094,0.0,0.0,0.0,0.006251626182347536,0.04704979062080383,0.0,0.0,0.0,0.0,0.006998108699917793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886167615652084,0.15360161662101746,0.10590603947639465,0.0,0.24257418513298035,0.1427251398563385,0.0,0.0,0
0,1,0,3,1,-1,808089.2401726842,1.0027881860733032,1.001233696937561,0.0,0.0,0.32066845893859863,0.32066845893859863,0.19133000075817108,0.0,0.0,0.0,0.0,0.0946945995092392,0.0,0.0,0.0,0.16542614996433258,0.0,0.0,0.0,0.03334982693195343,0.0,0.0,6.906710041221231e-05,0.0077137635089457035,0.026181207969784737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001341619878076017,0.015694141387939453,0.0,0.0,0.0,0.0,0.0,0.09024280309677124,0.1432945430278778,0.09299398213624954,0.0,0.2423206865787506,0.14923083782196045,0.0,0.0,0
