session,session_type,question,question_type,record_flag,answer_index,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawFwd,JawLeft,JawOpen,JawChew,JawRight,MouthLeft,MouthRight,MouthFrown_L,MouthFrown_R,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,LipsUpperClose,LipsLowerClose,LipsUpperUp,LipsLowerDown,LipsUpperOpen,LipsLowerOpen,LipsFunnel,LipsPucker,ChinLowerRaise,ChinUpperRaise,Sneer,Puff,CheekSquint_L,CheekSquint_R,audio_rms
0,0,0,0,0,0,406079.17423147283,0.45433947443962097,0.3783629238605499,0.0,0.0,0.4896021783351898,0.4896021783351898,0.20349888503551483,0.0,0.0,0.0,0.0,0.10125470906496048,0.0,0.0,0.4153963625431061,0.687426745891571,0.0,0.0,0.0,0.036915335804224014,0.03935486450791359,0.0,0.0,0.0,0.0,3.346988160046749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991886466741562,0.05655475705862045,0.08829369395971298,0.0,0.16478101909160614,0.05796392634510994,0.0,0.0,0
0,0,0,0,0,0,406112.54323147284,0.45817047357559204,0.38109004497528076,0.0,0.0,0.48905304074287415,0.48905304074287415,0.20472316443920135,0.0,0.0,0.0,0.0,0.10249590873718262,0.0,0.0,0.4162500202655792,0.6875980496406555,0.0,0.0,0.0,0.03959747031331062,0.04157613217830658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09958814829587936,0.05830289050936699,0.08824878931045532,0.0,0.16410978138446808,0.061067160218954086,0.0,0.0,0
0,0,0,0,0,0,406145.9122314728,0.47197481989860535,0.37581923604011536,0.0,0.0,0.48894432187080383,0.48894432187080383,0.20550641417503357,0.0,0.0,0.0,0.0,0.10328517854213715,0.0,0.0,0.420276403427124,0.6856573224067688,0.0,0.0,0.0,0.042920492589473724,0.04320071265101433,0.0,0.0,0.0,0.0,0.0016625594580546021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09782180190086365,0.059247251600027084,0.09031219780445099,0.0,0.1640821248292923,0.06210002303123474,0.0,0.0,0
0,0,0,0,0,0,406179.2822314728,0.48117610812187195,0.3830917775630951,0.0,0.0,0.4889558255672455,0.4889558255672455,0.2060699462890625,0.0,0.0,0.0,0.0,0.1038510724902153,0.0,0.0,0.4224662184715271,0.6827545762062073,0.0,0.0,0.0,0.04603957384824753,0.044582296162843704,0.0,0.0,0.0,0.0,0.0030605802312493324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09656600654125214,0.06063239276409149,0.09172199666500092,0.0,0.16400395333766937,0.06285151094198227,0.0,0.0,0
0,0,0,0,0,0,406212.6512314728,0.4846872389316559,0.39264222979545593,0.0,0.0,0.48901382088661194,0.48901382088661194,0.20608988404273987,0.0,0.0,0.0,0.0,0.10386904329061508,0.0,0.0,0.42410898208618164,0.6798009276390076,0.0,0.0,0.0,0.04772510752081871,0.04520701244473457,0.0,0.0,0.0,0.0,0.0039373962208628654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589444100856781,0.061180222779512405,0.09150917828083038,0.0,0.1621549129486084,0.0659472793340683,0.0,0.0,0
0,1,0,4,1,-1,406579.697151927,0.429548442363739,0.34373190999031067,0.0,0.03308497369289398,0.49775412678718567,0.49775412678718567,0.20044541358947754,0.0,0.0,0.0,0.0,0.09796476364135742,0.0,0.0,0.12448805570602417,0.48944592475891113,0.0,0.0,0.0,0.05609305575489998,0.01540574710816145,0.0,0.0,0.0,0.0,0.0011781951179727912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07062330096960068,0.05449662357568741,0.07357215136289597,0.0,0.17059704661369324,0.04529662802815437,0.0,0.0,0
0,1,0,4,1,-1,406613.066151927,0.4281378984451294,0.3444368541240692,0.0,0.04314320161938667,0.5030624270439148,0.5030624270439148,0.19877523183822632,0.0,0.0,0.0,0.0,0.09615455567836761,0.0,0.0,0.10115440934896469,0.4559647738933563,0.0,0.0,0.0,0.05528923496603966,0.010271137580275536,0.0,0.0,0.0,0.00038712983950972557,5.8661440561991185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061836402863264084,0.05252924561500549,0.06695637106895447,0.0,0.1772099882364273,0.039857372641563416,0.0,0.0,0
0,1,0,4,1,-1,406646.435151927,0.43681225180625916,0.3413277268409729,0.0,0.03193330764770508,0.5039782524108887,0.5039782524108887,0.19891320168972015,0.0,0.0,0.0,0.0,0.09627542644739151,0.0,0.0,0.10238295048475266,0.45569467544555664,0.0,0.0,0.0,0.05213206633925438,0.01635330729186535,0.0,0.0,0.0,0.00014486757572740316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020052168110851198,0.0,0.0,0.0,0.0,0.0,0.06158590689301491,0.05494547262787819,0.0651424303650856,0.0,0.17929115891456604,0.04243169724941254,0.0,0.0,0
0,1,0,4,1,-1,406679.80415192695,0.4444161057472229,0.3352380692958832,0.0,0.022476021200418472,0.5032157301902771,0.5032157301902771,0.1992553472518921,0.0,0.0,0.0,0.0,0.0966312438249588,0.0,0.0,0.10865574330091476,0.4597923457622528,0.0,0.0,0.0,0.05039915814995766,0.021415594965219498,0.0,0.0,0.0,7.5913740147370845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.503732922486961e-05,0.0,0.0,0.0,0.0,0.0,0.06226514279842377,0.05614997819066048,0.06411882489919662,0.0,0.1816919595003128,0.0431281216442585,0.0,0.0,0
0,1,0,4,1,-1,406713.174151927,0.451991468667984,0.34172406792640686,0.0,0.03121209889650345,0.5027703642845154,0.5027703642845154,0.1995726227760315,0.0,0.0,0.0,0.0,0.0969565287232399,0.0,0.0,0.11606106162071228,0.4647321105003357,0.0,0.0,0.0,0.048873405903577805,0.024614285677671432,0.0,0.0,0.0,0.0006980542675592005,0.0,0.0,0.0,0.0005182130844332278,0.0,0.0,0.0,0.0,0.0,3.932121671823552e-06,0.0,0.0,0.0,0.0,0.0,0.06335281580686569,0.056031424552202225,0.06615733355283737,0.0,0.1867043673992157,0.04029276967048645,0.0,0.0,0
0,1,0,4,1,-1,406746.54315192695,0.45276331901550293,0.34583917260169983,0.0,0.01978125050663948,0.5038361549377441,0.5038361549377441,0.1992165893316269,0.0,0.0,0.0,0.0,0.09658098965883255,0.0,0.0,0.11817768961191177,0.4670388996601105,0.0,0.0,0.0,0.04597380384802818,0.025710392743349075,0.0,0.0,0.0,0.000261215609498322,0.0003780849801842123,0.0,0.0,0.0022406689822673798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001058547175489366,0.0,0.0,0.0,0.0656559020280838,0.05616018921136856,0.07236890494823456,0.0,0.19134671986103058,0.03666069731116295,0.0,0.0,0
0,1,0,4,1,-1,406779.91215192695,0.4599207639694214,0.34212031960487366,0.0,0.007159241009503603,0.5050764679908752,0.5050764679908752,0.19829006493091583,0.0,0.0,0.0,0.0,0.09563001245260239,0.0,0.0,0.12069243937730789,0.46890759468078613,0.0,0.0,0.0,0.043660059571266174,0.02558036707341671,0.0,0.0,0.0,1.3688226317754015e-05,0.0001414829312125221,0.0,0.0,0.004380560014396906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003961060137953609,0.0,0.0,0.0,0.06786759197711945,0.05817721411585808,0.07708179205656052,0.0,0.19582411646842957,0.03493651747703552,0.0,0.0,0
0,1,0,4,1,-1,406813.28115192696,0.4572702646255493,0.3387926518917084,0.0,0.013463211245834827,0.5049465298652649,0.5049465298652649,0.19778583943843842,0.0,0.0,0.0,0.0,0.09512815624475479,0.0,0.0,0.1320706307888031,0.4721872806549072,0.0,0.0,0.0,0.042844485491514206,0.025884505361318588,0.0,0.0,0.0,0.0009513855329714715,7.414012088702293e-06,0.0,0.0,0.006086324341595173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.075665361189749e-05,0.0,0.0,0.0,0.0669838935136795,0.06249850243330002,0.07750248163938522,0.0,0.19832150638103485,0.03485298901796341,0.0,0.0,0
0,1,0,4,1,-1,406846.682151927,0.46282678842544556,0.35539957880973816,0.0,0.006264946423470974,0.5042060613632202,0.5042060613632202,0.198136106133461,0.0,0.0,0.0,0.0,0.09549663215875626,0.0,0.0,0.1411963701248169,0.47764936089515686,0.0,0.0,0.0,0.04282449185848236,0.02720499411225319,0.0,0.0,0.0,0.0021456603426486254,0.0,0.0,0.0,0.005231854505836964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06507571786642075,0.06607974320650101,0.07559700310230255,0.0,0.19949403405189514,0.03540582209825516,0.0,0.0,0
0,1,0,4,1,-1,406879.99528680544,0.47582027316093445,0.36544400453567505,0.0,0.0011070659384131432,0.5040748119354248,0.5040748119354248,0.19866187870502472,0.0,0.0,0.0,0.0,0.09602950513362885,0.0,0.0,0.15007281303405762,0.48443472385406494,0.0,0.0,0.0,0.043312642723321915,0.029286883771419525,0.0,0.0,0.0,0.0014340691268444061,0.0,0.0,0.0,0.002558952197432518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06414090842008591,0.06749440729618073,0.07579922676086426,0.0,0.20255999267101288,0.03820035979151726,0.0,0.0,0
0,1,0,4,1,-1,406913.4602868054,0.4724709093570709,0.3712453246116638,0.0,5.0703009037533775e-05,0.5050705075263977,0.5050705075263977,0.19870220124721527,0.0,0.0,0.0,0.0,0.09605461359024048,0.0,0.0,0.15639187395572662,0.49080780148506165,0.0,0.0,0.0,0.042732007801532745,0.03151419013738632,0.0,0.0,0.0,0.00031414450495503843,0.0014053648337721825,0.0,0.0,0.0005132732330821455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06466599553823471,0.06601730734109879,0.07688072323799133,0.0,0.20686890184879303,0.039488330483436584,0.0,0.0,0
0,1,0,4,1,-1,406946.92428680544,0.4688553214073181,0.37911054491996765,0.0,0.0,0.5057819485664368,0.5057819485664368,0.19881178438663483,0.0,0.0,0.0,0.0,0.0961548462510109,0.0,0.0,0.16088172793388367,0.4973081946372986,0.0,0.0,0.0,0.04248787835240364,0.032839301973581314,0.0,0.0,0.0,1.4622962225985248e-05,0.0017510566394776106,0.0,0.0,2.340021455893293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06584838777780533,0.0642896369099617,0.07697299867868423,0.0,0.2099863439798355,0.03924185782670975,0.0,0.0,0
0,1,0,4,1,-1,406980.4212868054,0.47636765241622925,0.3735378384590149,0.0,0.0,0.5056947469711304,0.5056947469711304,0.20027072727680206,0.0,0.0,0.0,0.0,0.09762758016586304,0.0,0.0,0.16506148874759674,0.5027884840965271,0.0,0.0,0.0,0.040152374655008316,0.03484286367893219,0.0,0.0,0.0,0.0,0.0004860104527324438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730479747056961,0.06376936286687851,0.07705432176589966,0.0,0.21149949729442596,0.03977363556623459,0.0,0.0,0
0,1,0,4,1,-1,407013.9172868054,0.4836636185646057,0.37210777401924133,0.0,0.0,0.5062783360481262,0.5062783360481262,0.20270699262619019,0.0,0.0,0.0,0.0,0.10007308423519135,0.0,0.0,0.1684156358242035,0.5044865608215332,0.0,0.0,0.0,0.03755943849682808,0.037057437002658844,0.0,0.0,0.0,0.0,0.00028146858676336706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019083824008703232,0.0,0.0,0.0,0.06893613189458847,0.06464966386556625,0.07975384593009949,0.0,0.2131091207265854,0.039127167314291,0.0,0.0,0
0,1,0,4,1,-1,407047.41328680544,0.4781164228916168,0.3712135851383209,0.0,0.0,0.5078650712966919,0.5078650712966919,0.20551449060440063,0.0,0.0,0.0,0.0,0.1028745099902153,0.0,0.0,0.1723303198814392,0.5058760046958923,0.0,0.0,0.0,0.034719064831733704,0.03918333351612091,0.0,0.0,0.0,0.0,9.63383135967888e-05,0.0,0.0,0.0,0.0002974618400912732,0.0,0.0,0.0,0.0,0.0,0.0,7.141369133023545e-05,0.0,0.0,0.0,0.07005169987678528,0.06632203608751297,0.08340564370155334,0.0,0.21635901927947998,0.03866147622466087,0.0,0.0,0
0,1,0,4,1,-1,407080.9092868054,0.4684564471244812,0.3642808198928833,0.0,0.0,0.5098698139190674,0.5098698139190674,0.207025945186615,0.0,0.0,0.0,0.0,0.10436653345823288,0.0,0.0,0.18330071866512299,0.5063076615333557,0.0,0.0,0.0,0.03153233602643013,0.03823714703321457,0.0,0.0,0.0,0.0,0.0005095275118947029,0.0,0.0,0.0,0.00011131319479318336,0.0,0.0,0.0,0.0,0.0,0.0,3.742235321624321e-06,0.0,0.0,0.0,0.07214659452438354,0.06655140221118927,0.08499685674905777,0.0,0.217678964138031,0.03852648288011551,0.0,0.0,0
0,1,0,4,1,-1,407114.4062868054,0.46980020403862,0.3571566343307495,0.0,0.0,0.5111399292945862,0.5111399292945862,0.2083663046360016,0.0,0.0,0.0,0.0,0.10569912940263748,0.0,0.0,0.19805379211902618,0.5088521838188171,0.0,0.0,0.0,0.029808782041072845,0.03739888221025467,0.0,0.0,0.0,8.816330228000879e-05,0.00018878017726819962,0.0,0.0,0.0002293257275596261,5.8330551837570965e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07308553904294968,0.06778594851493835,0.08216601610183716,0.0,0.21628592908382416,0.03875550627708435,0.0,0.0,0
1,2,1,4,2,-1,407147.93428680545,0.4750470221042633,0.3568066954612732,0.0,0.0,0.5095508098602295,0.5095508098602295,0.21079149842262268,0.0,0.0,0.0,0.0,0.1081724539399147,0.0,0.0,0.21769960224628448,0.5153880715370178,0.0,0.0,0.0,0.03074045665562153,0.0369914174079895,0.0,0.0,0.0,3.299166928627528e-05,9.89248110272456e-06,0.0,0.00016353660612367094,8.58160710777156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07191111892461777,0.07111842185258865,0.07546006143093109,0.0,0.21177658438682556,0.041684117168188095,0.0,0.0,0
1,2,1,4,2,-1,407181.46228680544,0.4981461465358734,0.3811313509941101,0.0,0.0,0.507402777671814,0.507402777671814,0.21262730658054352,0.0,0.0,0.0,0.0,0.11006172001361847,0.0,0.0,0.23095262050628662,0.5198561549186707,0.0,0.0,0.0,0.03328186646103859,0.03658810630440712,0.0,0.0,0.0,1.7288368781009922e-06,0.000510774552822113,0.0,6.11971554462798e-05,4.496951532928506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704854428768158,0.0740087553858757,0.07384943217039108,0.0,0.207103431224823,0.04720238223671913,0.0,0.0,0
1,2,1,4,2,-1,407215.02128680545,0.49283167719841003,0.3747234642505646,0.0,0.0,0.5082606673240662,0.5082606673240662,0.21319323778152466,0.0,0.0,0.0,0.0,0.11061793565750122,0.0,0.0,0.24165181815624237,0.5205919146537781,0.0,0.0,0.0,0.034052107483148575,0.03653828799724579,0.0,0.0,0.0,0.0,0.004088414367288351,0.0,3.2068662676465465e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024325083941221237,9.020308789331466e-05,0.0,0.0,0.0,0.0700506642460823,0.07486499845981598,0.08001414686441422,0.0,0.20897258818149567,0.04997709020972252,0.0,0.0,0
1,2,1,4,2,-1,407248.58128680545,0.4871080815792084,0.3765053451061249,0.0,0.0,0.5105493664741516,0.5105493664741516,0.2130378931760788,0.0,0.0,0.0,0.0,0.11042080819606781,0.0,0.0,0.2540206015110016,0.5238394737243652,0.0,0.0,0.0,0.033357955515384674,0.03594052419066429,0.0,0.0,0.0,0.0,0.005494146607816219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009101016912609339,3.3754979085642844e-05,0.0,0.0,0.0,0.07280687242746353,0.07300912588834763,0.08469932526350021,0.0,0.212271586060524,0.049559395760297775,0.0,0.0,0
1,2,1,4,2,-1,407282.14128680545,0.5098664164543152,0.3970421254634857,0.0,0.0,0.5099411606788635,0.5099411606788635,0.21264910697937012,0.0,0.0,0.0,0.0,0.11004064232110977,0.0,0.0,0.2659469544887543,0.5304161906242371,0.0,0.0,0.0,0.03391239792108536,0.033773940056562424,0.0,0.0,0.0,0.0,0.0015823569847270846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768912185681984e-05,1.7688360003376147e-06,0.0,0.0,0.0,0.07768239080905914,0.07028263062238693,0.07812555879354477,0.0,0.20947393774986267,0.048449546098709106,0.0,0.0,0
1,2,1,4,2,-1,407315.70128680544,0.5161159634590149,0.4046074450016022,0.0,0.0,0.5082938075065613,0.5082938075065613,0.21245093643665314,0.0,0.0,0.0,0.0,0.10987097024917603,0.0,0.0,0.27119848132133484,0.5351690649986267,0.0,0.0,0.0,0.03482246771454811,0.03295811265707016,0.0,0.0,0.0,0.001044411095790565,7.890530105214566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07876411080360413,0.06965567171573639,0.07392708212137222,0.0,0.20538246631622314,0.047619644552469254,0.0,0.0,0
1,2,1,4,2,-1,407349.26028680545,0.5158517360687256,0.40741434693336487,0.0,0.0,0.508899986743927,0.508899986743927,0.212843120098114,0.0,0.0,0.0,0.0,0.11025575548410416,0.0,0.0,0.27179840207099915,0.5384010672569275,0.0,0.0,0.0,0.03191402927041054,0.03490739315748215,0.0,0.0,0.0,0.00039081668364815414,0.0023227075580507517,0.0,0.0,0.0,0.0006926553323864937,0.0,0.0,0.0,0.0,0.0,0.0007027615210972726,0.0015604449436068535,0.0,0.0,0.0,0.07745136320590973,0.06749419867992401,0.07769512385129929,0.0,0.20481891930103302,0.044265784323215485,0.0,0.0,0
1,2,1,4,2,-1,407382.82028680545,0.5015200972557068,0.4118916988372803,0.0,0.0,0.5104085803031921,0.5104085803031921,0.21296298503875732,0.0,0.0,0.0,0.0,0.11035279929637909,0.0,0.0,0.2748030126094818,0.5416751503944397,0.0,0.0,0.0,0.028257539495825768,0.03459120914340019,0.0,0.0,0.0,2.0479488739510998e-05,0.0044379993341863155,0.0,0.0,0.0,0.0002591953380033374,0.0,0.0,0.0,0.0,0.0,0.00026297703152522445,0.0005838908837176859,0.0,0.0,0.0,0.07808728516101837,0.06389610469341278,0.07857798039913177,0.0,0.20622576773166656,0.03866329416632652,0.0,0.0,0
1,2,1,4,2,-1,407416.38028680545,0.5081886649131775,0.3961125910282135,0.0,0.0,0.509894847869873,0.509894847869873,0.21179749071598053,0.0,0.0,0.0,0.0,0.10919922590255737,0.0,0.0,0.28216084837913513,0.5461444854736328,0.0,0.0,0.0,0.026483764871954918,0.03006940893828869,0.0,0.0,0.0,0.0,0.0022633522748947144,0.0,0.0,0.0,1.3582361134467646e-05,0.0,0.0,0.0,0.0,0.0,1.3780528206552844e-05,3.059659502469003e-05,0.0,0.0,0.0,0.0788196325302124,0.06127510219812393,0.07287279516458511,0.0,0.2041543871164322,0.03375149890780449,0.0,0.0,0
1,2,1,4,2,-1,407449.94028680545,0.5012187361717224,0.3976050615310669,0.0,0.0,0.5096264481544495,0.5096264481544495,0.21184416115283966,0.0,0.0,0.0,0.0,0.1092621237039566,0.0,0.0,0.29077908396720886,0.5506607294082642,0.0,0.0,0.0,0.025331340730190277,0.027668610215187073,0.0,0.0,0.0,0.0,0.0004001858178526163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041206085006706417,0.0009243458625860512,0.0,0.0,0.0,0.078974150121212,0.06076817214488983,0.0753571018576622,0.0,0.20365005731582642,0.03163531795144081,0.0,0.0,0
1,2,1,4,4,1,407483.49928680545,0.5015062093734741,0.4003888666629791,0.0,0.0,0.5117670893669128,0.5117670893669128,0.21315427124500275,0.0,0.0,0.0,0.0,0.11055122315883636,0.0,0.0,0.29860562086105347,0.5532833337783813,0.0,0.0,0.0,0.02476571500301361,0.026312414556741714,0.0,0.0,0.0,0.0,0.001358355744741857,0.0,0.0,0.0010914752492681146,0.0,0.0,0.0,0.0,0.0,0.0,0.00015419689589180052,0.002482717391103506,0.0,0.0,0.0,0.07654288411140442,0.06161956489086151,0.08090189099311829,0.0,0.20315761864185333,0.032306183129549026,0.0,0.0,0
